author,text,markah_penuh,markah_struktur,markah_rentak,markah_rima
Samsul Bahri,"Daun dadap di atas dulang,
anak ketam mati dituba;
Dalam kitab ada dibilang,
benda haram jangan dicuba.

",23.0,5,10,8
CG Karmin Abbas,"Ramai amat mencari kerang,
pinggir kota Telok Baiduri;
Rasa hormat tidak berkurang,
jika kita merendah diri.",25.0,5,10,10
CG Karmin Abbas,"Rebung serumpun banyak selumbar,
di hutan banat orang memukat;
kuatkan tekun banyakkan sabar,
penghilang penat, pembawa dekat.",25.0,5,10,9
CG Karmin Abbas,"Estet Tampines bangunan rendah,
ruang angkasa pesawat terbang;
Tersenyum manis membaca madah,
dapat dirasa jiwanya abang.",25.0,5,10,9
Agusnadi Talah,"Bacakan buku jangan abaikan,
Itulah orang peduli kawan;
Jadikan daku suka kebaikan,
wahai Tuhan Yang Maha Dermawan.",24.0,5,10,9
CG Karmin Abbas,"Mengkuang pandan tangkainya layu,
rumpun nan muda berkanji-kanji;
Belum sepadan rumah Melayu,
jika tiada bertudung saji.",25.0,5,10,10
CG Karmin Abbas,"Waktu malam selimut embun,
siang pula bergebah awan;
Waktu silam rajin berkebun,
ramah bila jadi jutawan.",25.0,5,10,10
CG Karmin Abbas,"Warna biru berbaju kurung,
tepi sumur buluh merumpun;
Lama baru elak bertarung,
Baru makmur dalam apapun.
",25.0,5,10,10
Hamba Allah,"Pulau pandan jauh ke tengah
gunung daik bercabang tiga
hancur badan dikandung tanah
budi baik dikenang juga",23.0,5,10,8
aisyah,"Sambal kerang rasa penangan,
jemput mari layanlah diri;
Kata orang diendah jangan,
saban hari memakan diri.",25.0,5,10,10
Agusnadi Talah,"Bawak perahu sikit mendeham,
Sikit mendeham terhenyak bahu;
Banyak tahu sedikit paham,
Sedikit paham banyak tahu.
",25.0,5,10,10
Aisyah Damia,"Adik tersayang bermain gunting,
Yang diseludup dengan lenang;
Sayang menyayang amat penting,
Agar hidup sentiasa tenang",23.0,5,8,10
Fitrina Nur Aina,"Budak bengis selalu nakal,
ibu bimbang berkecil hati;
Adik menangis jatuh basikal,
kasih abang tolong mengubati.",25.0,5,10,10
Fitrina Nur Aina,"Orang sabahan pandai bersuji,
adik bergembira hilang derita;
Jaga kebersihan sikap terpuji,
bumi terpelihara indah dimata.",23.0,5,8,10
CG Karmin Abbas,"Gulai tongkol bertumis cili,
lemak turi keledek manis;
Berulam jengkol enak sekali,
masuk pencuri tersenyum sinis.",25.0,5,10,10
Agusnadi Talah,"Pampang pena hendak bergaya,
bergaya rapi merah rona;
Gampang terkena tak percaya,
percaya tapi payah kena.",25.0,5,10,10
CG Karmin Abbas,"Sawah Sagil tangkainya layu,
ubi muda berkanji-kanji;
Belum dipanggil rumah Melayu,
jika tiada tudungan saji.",25.0,5,10,10
Budak UISU,"Tinggi semampai si anak dara,
keras batu tak sekeras baja;
Sudah sampai pulau Sumatera,
tentu rindu tak menjadi raja.
",25.0,5,10,10
Agusnadi Talah,"Hela kereta atas bukit,
biru angkasa saat rehat;
Bila kita terkena sakit,
baru rasa manfaat sehat.",25.0,5,10,10
Rendra,"Jika kasau di bumbung tinggi,
pasak juga jadi pengerat;
Jika bangau terbang meninggi,
paya juga tempat mendarat.",25.0,5,10,9
CG Karmin Abbas,"Emas berpeti kerbau berkandang,
tampilah beras di bendang padi;
Tuan berbakti berbagai bidang,
itulah teras orang berbudi.",25.0,5,10,10
CG Karmin Abbas ,"Ketupat palas beranyam pundi, 
ketamlah renjong digulai lemak;
Jangan malas mengenang budi,
kita sanjong jasanya emak. ",25.0,5,10,10
CG Karmin Abbas,"Indahnya Pulau Panjang Timur,
suri menganyam tudung saji;
Fikiran galau menjadi makmur,
enak mengenyam bangkit dan suji.",25.0,5,10,10
CG Karmin Abbas,"Menuam bukan sebarang tuam,
arang dipahat tidak terkira;
Berdiam bukan sebarang diam,
lega melihat anak gembira.",25.0,5,10,10
CG Karmin Abbas,"Di bawah perdu serumpun buluh,
melayah-layah terbawa angin;
Ibu dirindu sampai berkeluh,
merindu ayah sampai teringin.",25.0,5,10,10
Dr. Umar Zein,"Kalau ada sumur di ladang  
boleh kita tanam selasih;
Kalau ada umur yang panjang,
boleh kita menanam kasih",23.0,5,10,8
Dr. Umar Zein,"Kalau laman berpagar jeruji,
benalu pohon tidak berdaya;
Kalau teman mengingkari janji,
seribu mohon tak dipercaya.
",25.0,5,10,10
Agusnadi Talah,"Binjai disebutnya kota rambutan,
Bersemi membara di rumah bilal;
HariRaya disambut dengan spontan,
AABI nusantara halal bi halal.",24.0,5,10,9
Agusnadi Talah,"Petik bengkuwang dalam lobang,
tarik luar dengan kelewang;
SiAnak bawang Trio Bimbang
mulai keluar harum bawang.",25.0,5,10,10
CG Karmin Abbas ,"Petik periya satu-satu, 
lalu angkut hendak dijual;
Berjalan raya sudah tentu, 
kena ikut jarak sosial.",25.0,5,10,10
Dr. Umar Zein,"Puncak Sinabung dilamun mega,
senandung seni suar mentari;
Kacak bergabung pantun meraga,
menyanjung seni mekar bestari.",25.0,5,10,10
Dr. Umar Zein,"Mengupas limau anak Berastagi,
atur menyigi isi para-para;
Lintas pulau ajak berbagi,
tutur seni  sastra gembira.",25.0,5,10,8
Dr. Umar Zein,"Tenun songket kain Batubara,
dedah berwarna cerah disusun;
Pantun sederet jalin saudara,
cerah merona indah tersusun",25.0,5,10,9
Dr. Umar Zein,"Langkah teratur lampin tari,
ronggeng Deli gembira rasa;
Kalaulah luhur pemimpin negeri,
takkan oleng jeli bahtera bangsa.
",25.0,5,10,9
Dr. Umar Zein,"Sultan Langkat berjuang Berjaya,
ornamen  Melayu kuning kundi;
Kenan pejabat julang budaya,
komitmen rahayu bening budi.",25.0,5,10,9
Dr. Umar Zein,"Seri lah lama Masjid Raya,
Medan masyhur beragam suku;
Marilah bersama menjilid budaya,
titisan leluhur resam perilaku",25.0,5,10,10
Dr. Umar Zein,"Tepi pantai cuaca redup,
getah para tidak berbisa;
Agar tercapai tujuan hidup,
kan sejahtera sepanjang masa. 
",24.0,5,10,9
Dr. Umar Zein,"Kalau ada sumur di ladang,
boleh kita tanam selasih;
Kalau ada umur yang panjang,
boleh kita menanam kasih",23.0,5,10,8
Agusnadi Talah,"Sawah lukis ditengah sawah,
Tempat rekreasi renung diri;
Salah terkikis oleh dakwah,
berkat akurasi tuju fitri.
",24.0,5,9,10
Agusnadi Talah,"Berburu rusa jalan berliku,
pohon bergoyang buruan ditoleh;
Hapuskan dosa juga salahku,
Wahai Penyayang penghamba saleh.",24.0,5,9,10
Agusnadi Talah,"Tebar kebaikan memakai cadar,
aurat terpisah tampaknya indah;
Berkahi dapat lailatul qadar,
hidup susah menjadikan mudah. ",24.0,5,10,9
Dr. Dahlena Sari Marbun,"Terik mentari di tepi sungai, 
bertopi pandan lebar pelindung;
Melirik putri budi perangai, 
hati terkesan mekar senandung. ",25.0,5,10,9
CG Karmin Abbas,"Si Buah Nona tumbuh di dahan,
banyak kelawar patuk menjamah;
Sakit yang mana hendak ditahan?
ubat penawar di tepi rumah.",25.0,5,10,10
CG Karmin Abbas,"bentuknya bujur bak buah pinang,
di atas tanah pohonnya sasa;
Orang yang jujur hatinya tenang,
jaga amanah setiap masa. ",25.0,5,10,10
Agusnadi Talah,"Lampu meredup di tengah huma,
budak membaca tak lesu-lesu;
Ikhsan hidup tuntunan agama, 
diberi tuba balaslah susu.",25.0,5,10,9
CG Karmin Abbas,"Jamur kancil sebakul kulat,
pucuk ranti dibagi-bagi; 
Kecil-Kecil pandai bersilat,
besar nanti disiplin tinggi. ",25.0,5,10,10
CG Karmin ABbas,"Sampan nelayan bawa kemumu,
berisi juga lukah dan parang;
Mesra melayan semua tetamu,
satu keluarga dipuji orang.",25.0,5,10,10
Agusnadi Talah,"Pohon kedondong di dalam semak,
semak sepinggang bawah asoka;
Si ikan dondong digulai lomak,
enak dipanggang buat berbuka.",25.0,5,10,10
Agusnadi Talah,"Tanam matowa dekat jati,
kayu tapus dekat markisa;
Tanamkan taqwa dalam hati,
Wahai Penghapus salah pendosa.",24.0,5,9,10
Agusnadi Talah,"Rambutan duku manis rasa,
durian asri susun tertib;
Sucikan daku dari dosa,
bersihkan diri dari  aib.",23.0,5,10,8
Agusnadi Talah,"Rumah berkolong di atas air,
sejuk terasa angin berhembus;
Dengan berkelong ikan digulir,
itu karsa usaha ditebus.",25.0,5,10,8
CG Karmin Abbas,"Perdu tempinis tanahnya sembab,
bergumpal lekit enak dialin; 
akar manis sangatlah mujarab,
mencegah covid dari bersalin.",25.0,5,10,7
Agusnadi Talah,"Kopi spesifik alur Arabica,
mari dicari campuran pepermin;
Berikan taufik Al-quran kubaca,
Wahai Pemberi ketenangan Mukmin.",25.0,5,10,10
Agusnadi Talah,"Jalan berliku tuju telaga,
pohon penutup batang asoka;
Buka bagiku pintu surga,
mohon tutup pintu neraka.",25.0,5,10,10
Rendra Setyadiharja,"Niat hati bersampan bersauh 
Bidukkan pula tidak bertuan 
Niatlah hati jangkar kulabuh 
Angin pula berubah haluan",23.0,5,10,8
CG Karmin Abbas,"Selinyak-linyak atap rumbia,
tidaklah sama daun kemumu;
Banyak-banyak lautan dunia,
tidaklah sama lautan ilmu.",25.0,5,10,10
Nurul Akma,"Rumput di cantas di tanah pamah
usir serangga susah dikawal
Kini terbatas beraya di rumah
Kongsi cara memeriahkan Syawal",25.0,5,10,9
Rendra Setyadiharja,"Janganlah lepu diinjak tuan,
di balik karang ganas bisanya ;
Jangan tertipu terang rembulan ,
sebalik terang banyak gelapnya .",23.0,5,10,8
Rendra Setyadiharja,"Apa diharap seutas benang,
jikalau koyak baju yang lusuh;
Apa diharap air tergenang,
jikalau lopak sudahpun keruh.",25.0,5,10,7
Agusnadi Talah,"Jalan berliku untuk bertemu,
bila ketemu beri isyarat;
Lindungi daku dengan rahmat-Mu,
demi Esa-Mu sampai Akhirat.",25.0,5,10,10
Agusnadi Talah,"Ingati haul memang laik,
bahwa diri berakal sehat;
anugrah gaul orang baik, 
jauhkan dari orang jahat. ",25.0,5,10,10
CG Karmin Abbas,"Pangkalan Brandan ke Karang Baru,
berbukit-bukau sepanjang jalan;
Faham sepadan idea pun baru,
orang terpukau menjadi bualan.",25.0,5,10,10
CG Karmin Abbas,"Poelau Kampai ke Telok Ara,
masih asli Pulau Sembilan;
sesudah sampai rumah saudara,
tentu sekali tidak terkilan.",25.0,5,10,10
Agusnadi Talah,"Ikan arwana corak beraneka,
tempat hunian aman terjamin;
Hindarkan bencana dan petaka,
Wahai Kemuliaan kaum muslimin.",23.0,5,8,10
Agusnadi Talah,"Hutan bakau jangan diluku,
tanamkan pondoh di sebelah;
Jangan Engkau siksakan daku,
hapuskan bodoh serta salah.",25.0,5,10,10
Datin Asima Hj Abd. Latiff (Dasima),"Salero kalek badan takuruang,
Sabana bedo badan bapisah.
Lah tasurek goresan untuang,
Kadukan sajo kapado Allah.",23.0,5,9,6
Dr. Umar Zein,"Daun jerami tepi telaga,
berbatu-bata sebelah lengan;
Silaturahmi makin terjaga,
Gapailah cita bergandeng tangan.",25.0,5,10,10
Rahman Shaari,"Pasang di hulu di hilir surut,
Pantai Melaka cuaca terang,
Selak bulu ternampak parut,
Tuan luka masa berperang.",25.0,5,10,10
Tarmizi Rumahitam,"Bajak bukan sembarang bajak, 
bajak dibawa dari kuala;
Tanjak bukan sembarang tanjak, 
tanjak wibawa di kepala. ",25.0,5,9,10
CG Karmin Abbas,"Puncak Daik diselaput awan,
tumbuh cendawan bawah gaharu;
Baik-baik mencari kawan,
jangan kawan jadi seteru.",25.0,5,10,10
CG Karmin Abbas,"Hendak menjatah jatahlah lokan,
kongsi di sumur tidak berbaki;
Selamat ultah kami ucapkan,
panjangkan umur murah rezeki.",25.0,5,10,10
Agusnadi Talah,"Jika munajat hati maksyuk,
seri muka dengan alunan;
Ayuh dipanjat doa nan khusyuk,
harap terbuka pintu ampunan.",25.0,5,10,10
Dr. Umar Zein,"Anak rayap di dalam tingkap,
daun jerami di telaga;
Tugas pun siap dengan lengkap,
silaturahmi pun terjaga.",25.0,5,10,9
Dr. Umar Zein,"Rumput melilit ikan pindah,
anak rayap di dalam tingkap;
Agar sulit menjadi mudah,
tugas pun siap dengan lengkap.",25.0,5,10,9
Dr. Umar Zein,"Pohon lada tumbuh sekitar,
karat besi karena rawa;
Tanya pada yang lebih pintar,
atau diskusi dengan siswa.",25.0,5,10,10
Dr. Umar Zein,"Jangan patahkan batang kemangi
tapi rawatlah di kebun Tuan,
Jangan kerjakan yang disenangi,
tapi senangilah pekerjaan",25.0,5,10,10
Dr. Umar Zein,"Karat besi karena rawa,
rumput melilit ikan pindah;
Atau diskusi dengan siswa,
agar sulit menjadi mudah",25.0,5,10,10
Dr. Umar Zein,"Kulit rukam pahit rasanya,
pohon lada tumbuh sekitar;
Kalau tak paham boleh tanya,
tanya pada yang lebih pintar.",24.0,5,10,9
Dr. Umar Zein,"Lebih tegas kulit kemiri,
Kulit rukam pahit rasanya;
Kerjakan tugas yang diberi,
kalau tak paham boleh tanya.",24.0,5,10,9
Dr. Umar Zein,"Buah pala keras kulitnya,
lebih tegas kulit kemiri;
Turut segala bimbingannya.
kerjakan tugas yang diberi.",25.0,5,10,10
Dr. Umar Zein,"Nampak kemumu lapis empat,
buah pala keras kulitnya
Agar ilmu cepat didapat;
turut segala bimbingannya.",25.0,5,10,10
Dr. Umar Zein,"Daun lipat pangkal sisinya,
nampak kemumu lapis empat;
Guru tempat kita bertanya,
agar ilmu cepat didapat.",25.0,5,10,10
Agusnadi Talah,"Buah duku buat bukaan,
Ramadhan tayang penuh asih;
Lindungi daku dengan penjagaan,
Wahai Tuhan Yang Maha Pengasih.",25.0,5,10,8
Dr. Umar Zein,"Dipahat-pahat batang bambu,
daun lipat pangkal sisinya;
Dengar nasehat ayah ibu,
guru tempat kita bertanya.",25.0,5,10,10
Agusnadi Talah,"Buah rambutan tiada bergetah,
manis mengukir nikmat terukur;
Beri kekuatan jalankan perintah,
lezat berzikir untuk bersyukur.",23.0,5,8,10
Pasidah Rahmat,"Atas papan duduk menjerumat,
sulaman malai buatnya taulan;
Bulan Ramadhan penuh keramat
Usah lalai banyakkan amalan
",25.0,5,10,9
Trio Bimbang,"Hidang kudapan bercecah santan,
ambil susunkan bekasnya tampin;
Dengan ucapan tulus ingatan,
mohon maafkan zahir dan bathin.",25.0,5,10,8
Anie Din,"Juragan kikir melurus palas, 
pasang pelita sangkut di dahan;
Segan berzikir tadarus malas, 
marilah kita dengar syarahan.",25.0,5,10,10
CG Karmin Abbas,"Sehelai sarung warisan bangsa,
memang selesa dipakai teman;
Sabar harung dugaan puasa,
sepanjang masa perkuat iman.",25.0,5,10,10
CG Karmin Abbas,"Pohonan timba semakin langka,
tepi telaga tuan tanamkan;
Hampir tiba waktu berbuka,
wirid juga tuan panjangkan.",25.0,5,10,10
Agusnadi Talah,"Suasa ditata tenaga sakti,
ampuh sepadan mentera rupa;
Puasa pinta puasa sejati,
bangunkan badan tidak lupa.",23.0,5,8,10
Agusnadi Talah,"Walau bertindan bakau sedepa,
tetaplah hamba mencari kilah;
Bangunkan badan usahlah lupa, 
ampuni hamba segala salah.",25.0,5,10,10
Alim Rafina,"Mengharum pandan hirisan hamba,
atas sejadah di dalam laci;
Berkah Ramadhan segera tiba,
khusyuk ibadah di bulan suci",25.0,5,10,9
Aslim Rafina,"Hiasan pandan di dalam timba,
rekat juadah bertudung saji;
Bulan Ramadhan pahala berlaba,
Tingkatkan ibadah di bulan suci.",24.0,5,10,7
Dr. Umar Zein,"Mendaki jalan ke Payakumbuh,
berhenti rehat kelok sembilan;
Bagaikan bulan menyinar lebuh,
pantun terlihat berbentuk culan.",25.0,5,10,10
Dr. Umar Zein,"Memandang dari puncak Ni Telong, 
kaki berjalan rumpun dikerat;
Saling memberi tolong menolong,
baik amalan bekal akhirat.",25.0,5,10,10
Agusnadi Talah,"Rambutan rentang manis lekat,
mari munajat hati rasuk;
Ramadhan datang penuh berkat,
doa dipanjat dengan khusuk.",25.0,5,10,10
CG Karmin Abbas,"Coraknya lembut warna sepadan,
indah ditonton daun dan dahan;
Sempena menyambut awal Ramadhan,
maaf dipohon atas kesalahan.",24.0,5,10,7
Prof. Pujiati,"Sunggguhlah gemah Pulau Sentosa,
merimbun kantan tepi perigi;
Mensyukuri hikmah perisai perkasa,         
protokol kesehatan kita patuhi.",24.0,5,10,8
Prof. Pujiati,"Jikalau tebal seratnya nangka,
elok dididih usah tercegat;
Musibah global tidak disangka,                 
dirundung sedih warga sejagat.
",25.0,5,10,10
Rektor Yanhar Jamaluddin,"Hidang Susu Nimpan Tembaga,
susu nikmat roti srikaya;
Bukan UISU sembarang Lembaga,
UISU berkhidmat julang budaya.
",25.0,5,10,10
Sam Mukhtar Chaniago,"Benderang skali bulan bersinar,
beradab santun di malam nanti;
Senang sekali ikut webinar,
Webinar pantun senangkan hati.
",25.0,5,10,10
Dr. Tuti T. Adi,"Incim kebaya pakaian wanita,
cukin di luar pakaian lelaki;
Busana budaya bagai permata,
kenalin biar bisa dilestari.",25.0,5,10,8
Dr. Umar Zein,"Kalau ditata diolah dusun,
dapat ditingkah setaman mawar;
Kalaulah harta adalah racun,
Zakat sedekah jadi penawar.",25.0,5,10,8
Orang Betawi,"Hape simen buat pak erte,
Batu lemah di cas jam tuju.
Ane demen ma pendpat ente,
Klo begtu mah ane setuju.",25.0,5,10,10
Rohani,"Lambat budak memahat pahat,
kesantuk batu liang lahat;
Katakan tidak lemak jahat,
hidup bermutu  jika sehat.
",25.0,5,10,10
Sinta Resti,"Berligat sengit si walang sangit,
mencelah-celah si burung nuri;
Ingatlah langit di atas langit,
maka janganlah menyombong diri.
",25.0,5,10,10
Trio Bimbang,"mari ke lumbung letak padi,
bekal makanan lama kini;
ASI melambung zat antibodi,
sangat berkenan di zaman ini.",25.0,5,10,10
Reni Darmita,"Seluar batik paras lutut,
Jahe merah dibuat jamu
Dulu cantik sekarang gendut,
hati pasrah tak rinduimu
",23.0,5,10,8
CG Karmin Abbas,"Palu-palu di atas gosong,
tepi karang tak jenuh-jenuh;
Jikalau dulu masih kosong,
tapi sekarang sudah penuh.",25.0,5,10,10
Vedri Osa Madewa,"Hewan mana pemakan benalu,
makan kelapa berkati-kati;
Wahai korona cepat berlalu,
Saya nak jumpa kekasih hati.",25.0,5,10,10
Dr. Umar Zein,"Relungan paku kacang belimbing,
Sendok tempurung lenggang-lenggangkan;
Anak pangku kemanakan bimbing,
orang sekampung dipertimbangkan.",25.0,5,10,9
Hamba Allah,"Pulau Pandan jauh ke tengah,
Gunung Daik bercabang tiga;
Hancur badan dikandung tanah,
budi baik dikenang juga.",25.0,5,10,8
Dr. Umar Zein,"Kalau sumur dipenuhi sisa, 
angkat pilah semua terpupus;
Kalau umur dipenuhi dosa,
taubat jualah jadi penghapus.",25.0,5,10,10
Nur Diyanah,"Burung undan riang berbunyi,
terbang selisih cari makan;
Kata hikmah dan ilmu tak sunyi,
terima kasih kami ucapkan.",25.0,5,10,10
CG Karmin Abbas,"Bagaikan pamur pada keris,
bagaikan tempa pada besi;
Sepanjang umur kenangan manis,
sudah berjumpa rindu terisi.",24.0,5,10,8
CG Karmin,"Dari ulat menjadi songket,
berudu sampai menjadi katak;
Apa akibat hati yang sakit?
terus berderai ukhwah yang retak?",25.0,5,9,6
CG Karmin Abbas,"Kalau nak tahu luasnya teluk,
tanyalah pada seekor keong;
Kalau nak tahu hangatnya peluk
mintalah pada ibu di anjung.",23.0,5,10,8
CG Karmin Abbas,"Dangau gosong di bulan Rejab,
Kampong Sagil tempat bermukim;
Kami kosong  tuanlah kitab,
kami jahil tuanlah alim.",23.0,5,10,5
Hazimah Husna Binti Shabudin,"Berpeti sarat daun selasih,
didagang cekap orang kuala;
Usahlah berat berterima kasih,
sekali ucap peroleh pahala;",25.0,5,10,9
Syahirah Binti Sabri,"Subur kedangsa teduhi dahlia,
di pinggiran titi di Taman Sari,
budi bahasa amalan mulia,
mendidik pekerti hiasan diri.",25.0,5,10,10
Rohani ,"jalan - jalan arah semambang,
jangan lupa singgah ke hulu;
kalau berkenan sama abang,
ayo kita jumpa penghulu.
",23.0,5,10,8
Hamba Allah,"Pisang emas bawa belayar,
masak sebiji di atas peti;
Hutang emas boleh dibayar,
hutang budi dibawa mati.",25.0,5,9,9
CG Karmin Abbas,"Di tasik toman kunyit di darat, 
tepi jerumun di gemal-gemal;
Tingkatkan iman dapat akhirat, 
tingkatkan imun larat beramal.",25.0,5,10,10
CG Karmin Abbas,"Mergassatwa janganlah digera,
jika digera menyerang tentu;
Mahasiswa SeAsia Tenggara,
ayuhlah mara sehingga bersatu.",25.0,5,10,10
CG Karmin Abbas,"Ranum nangka di tanah rata,
urai mayang bagai cemeti;
Kalau suka letak di mata,
kalau sayang letak di hati.",25.0,5,10,10
Raudah Jambak,"Seindah-indah kota ditata,
ada sahaja penebar sampah;
Seindah-indah kata ditata,
ada sahaja penebar sumpah.",25.0,5,10,10
CG Karmin Abbas,"Tergantung kaca di tepi sarban,
ukiran luar ayat Bismillah;
Doa dibaca di Nisfu Syaaban,
berharap biar dilindungi Allah.",25.0,5,10,10
CG Karmin Abbas,"Di pulau tioman tidak lama,
menjadi-jadi tengkujuh nanti;
Tungguku teman bukannya lama,
siap kemudi kudatang nanti.",25.0,5,10,10
Hanny Marliana,"Burung pipit makan jerami,
bulu indah tak tampak riuh;
Kini covid jadi pandemi,
Rindu sudah berjalan jauh.",24.0,5,10,9
Hanny Marliana,"Buah kana di atas peti,
payah kami menaruh lada;
Berita zona silih berganti,
Seakan pandemi tanpa jeda.",25.0,5,10,10
Raudah Jambak,"Jika hendak menata kota,
kota ditata tanpa sampah;
Jika hendak menata kata,
kata ditata tanpa sumpah.",25.0,5,10,10
Raudah Jambak,"Kalau hendak menyimpan jeruk,
cukup simpan di dalam peti;
Kalau hendak menyimpan buruk,
cukup simpan di dalam hati.",25.0,5,10,10
Dr. Umar Zein,"Pohon lada tumbuh sekitar,
karat besi karena rawa;
Tanyakan pada yang lebih pintar,
atau diskusi sesama siswa.",25.0,5,10,10
Dr. Umar Zein ,"Kulit rukam pahit rasanya,
pohon lada tumbuh sekitar;
Kalau tak tahu boleh tanya,
tanya pada yang lebih pintar.",24.0,5,10,9
Dr. Umar Zein,"Lebih tegas kulit kemiri,
kulit rukam pahit rasanya;
Kerjakan tugas yang diberi,
kalau tak paham boleh tanya.",24.0,5,10,9
Dr. Umar Zein,"Buah pala keras kulitnya,
lebih tegas kulit kemiri;
Turut segala bimbingannya.
kerjakan tugas yang diberi.",25.0,5,10,10
Dr. Umar Zein,"Nampak kemumu lapis empat,
buah pala keras kulitnya
Agar ilmu cepat didapat;
turut segala bimbingannya.",25.0,5,10,10
Dr. Umar Zein,"Daun lipat pangkal sisinya,
nampak kemumu lapis empat;
Guru tempat kita bertanya,
agar ilmu cepat didapat.",25.0,5,10,10
Dr. Umar Zein,"Dipahat-pahat batang bambu,
daun lipat pangkal sisinya;
Dengar nasehat ayah ibu,
guru tempat kita bertanya.",25.0,5,10,10
CG Karmin Abbas,"Letak cerana sebagai tanda,
genap antara orang bersila.
Itulah makna lepasnya jeda.
cantik acara pantun pemula.",25.0,5,10,10
CG Karmin Abbas,"Sungguhlah cantik Janda Berhias,
kelok kerawang pandang tak jemu;
Tinggi  estetik lisan berkias,
dapatlah orang menimba ilmu.",25.0,5,10,9
Mhd Chair bas budianto ,"
Dari Jawa ke Bengkahulu,
membeli keris di Inderagiri;
Kawan ketawa ramai selalu,
kawan menangis seorang diri.
 ",23.0,5,9,9
Mhd Chair bas budianto ,"Ayam rintik di pinggir hutan,
nampak dari tepi telaga;
Nama  yang baik jadi ingatan,
seribu tahun terkenang juga.",24.0,5,10,8
Hamba Allah,"Bukan mudah memasang jerat,
salah pasang orang yang kena,
Bukan mudah memegang adat,
salah pegang orang menghina.",24.0,5,10,7
Hamba Allah,"Apa guna pergi ke ladang,
   bila padi tidak bertuai;
Apa guna menanti abang,
   bila adik tidak sesuai.",24.0,5,10,7
Aulia nur zannah (Diedit),"Kumbang jati di pohon sena,
nampak kecil kuat menyengat;
Walau hati sedang gulana,
namun kita kuat semangat.",25.0,5,10,9
CG Karmin Abbas ,"Merbuk berkukur cuaca redup,
ada di kaki Bukit Serosa;
Sering bersyukur tempuhi hidup,
apa rezeki cukup dirasa.",25.0,5,10,10
Mhd Chair bas budianto ,"Anak Dara sepasang berdandan,
sambil berdendang perelok diri;
Hati nan lara liatkan badan,
ambil selendang kita menari.",25.0,5,10,10
Aulia nur zannah,"Buah duku di tepi laman,
kupas lima disiat siat;
Jika mengaku orang beriman,
bersama-sama elak maksiat.",25.0,5,10,10
Laila,"Pokok beluntas di tepi jalan
Dahan yang rebah jangan dilangkah
Tangan di atas buat amalan
Rizki bertambah bertabur berkah


",25.0,5,10,10
"SMA Negeri 1, Barus, Sumatera","Makan korang bersambal nenas,
bubur podas dibuat takjil;
Arahan terang  sungguh bernas,
tambah cerdas dapatkan sijil.
",25.0,5,10,10
Roslan Madun,"Tidak berhenti hujan turun,
cuaca redup makin lebat;
Cetus hati dosa berkurun,
dalam hidup banyakkan taubat.",25.0,5,10,10
Prof.  Tengku Silvana Sinar,"Bungkuslah di katun buah jelutong, 
asam berserat tiada bijinya;
Gemar berpantun pasti beruntong, 
biar bersarat ragam ilmunya. 
",25.0,5,10,10
Roslan Madun,"di sana gunung di sini gunung
nampak berbalam si pohon jati
di sana menung di sini menung
hendak bersalam tak sampai hati",25.0,5,10,10
CG Karmin Abbas ,"Kepodang emas paruh suasa, 
Sebanyak lima terbang melayang;
dulu lemas tidak biasa,
Lama-lama berasa sayang. ",25.0,5,10,10
Sriyana,"Tebang-tebang si batang kayu,
asal kayu sepohon zaitun;
Makin kembang resam Melayu,
tidak layu berbalas pantun .",25.0,5,10,10
Mhd Chair bas budianto (Diedit),"Anak udang udang lah juga,
takkan  jadi anak tenggiri;
Anak orang terpisah juga,
takkan jadi  anak sendiri.",24.0,5,10,9
Nurul Annisa (Diedit),"Elok rupa si bunga raya,
harum puspa di Kota Mekkah;
Elok tempa menjadi kaya,
tidak lupa banyak sedekah.",25.0,5,10,10
Juliano Adjie Mansiz,"Tiada kata mematah parang,
tiada sampai dapat digalah;
Baik mata di rantau orang, 
jangan sampai berbuat salah.",25.0,5,10,10
Samsul Arifin,"Mari bersama menarek pukat,
tali di sampan kita tambatkan;
Elok sesama kita berpakat,
dendam tersimpan elok lupakan.",25.0,5,10,10
CG Karmin Abbas,"Berjulat-julat pancaran kilat,
di situ juga hujan bersemi;
Di dalam solat  bergerak silat,
di situ juga  silaturrahmi.",25.0,5,10,10
Dr. Umar Zein,"Dikerat-kerat batang tebu,
daun lipat pangkal sisinya;
Dengar nasehat ayah ibu,
guru tempat kita bertanya.",24.0,5,10,9
Agus kurniawan,"Kalau tinggi tinggi selasih
Walau tinggi berdaun jangan
Kalau pergi pergilah kasih
Walau pergi bertahun jangan",25.0,5,10,10
Vedri Osa Madewa,"Sungguh elok berbatang lebar
Tidak nampak basah kuyupnya
Sungguh elok orang penyabar
Tidak nampak susah hidupnya",25.0,5,10,10
Agung Prabowo,"Banyak banyak membuat termal 
Jermal di buat di air dangkal 
Banyak banyak berbuat amal
Amal di buat menjadi bekal",23.0,5,8,10
Vedri Osa Madewa,"Mana galah digalahkan juga
Kalau layar dilayarkan pula
Mana salah disalahkan juga
Kalau benar dibenarkan pula",24.0,5,10,9
Vedri Osa Madewa,"Banyak-banyak membuat termal
Jermal dibuat di air dangkal
Banyak-banyak berbuat amal
Amal dibuat menjadi bekal",23.0,5,8,10
